date,closing,type
1983-11-11,1340.0,Actual
1983-11-14,1320.0,Actual
1983-11-15,1310.0,Actual
1983-11-16,1310.0,Actual
1983-11-17,1300.0,Actual
1983-11-18,1280.0,Actual
1983-11-21,1290.0,Actual
1983-11-22,1300.0,Actual
1983-11-23,1340.0,Actual
1983-11-25,1360.0,Actual
1983-11-28,1360.0,Actual
1983-11-29,1360.0,Actual
1983-11-30,1360.0,Actual
1983-12-01,1360.0,Actual
1983-12-02,1340.0,Actual
1983-12-05,1340.0,Actual
1983-12-06,1340.0,Actual
1983-12-07,1335.0,Actual
1983-12-08,1335.0,Actual
1983-12-09,1330.0,Actual
1983-12-12,1325.0,Actual
1983-12-13,1320.0,Actual
1983-12-14,1320.0,Actual
1983-12-15,1325.0,Actual
1983-12-16,1325.0,Actual
1983-12-19,1325.0,Actual
1983-12-20,1325.0,Actual
1983-12-21,1325.0,Actual
1983-12-22,1325.0,Actual
1983-12-23,1325.0,Actual
1983-12-27,1320.0,Actual
1983-12-28,1320.0,Actual
1983-12-29,1320.0,Actual
1983-12-30,1285.0,Actual
1984-01-03,1285.0,Actual
1984-01-04,1325.0,Actual
1984-01-05,1310.0,Actual
1984-01-06,1310.0,Actual
1984-01-09,1280.0,Actual
1984-01-10,1250.0,Actual
1984-01-11,1250.0,Actual
1984-01-12,1250.0,Actual
1984-01-13,1250.0,Actual
1984-01-16,1265.0,Actual
1984-01-17,1280.0,Actual
1984-01-18,1275.0,Actual
1984-01-19,1280.0,Actual
1984-01-20,1275.0,Actual
1984-01-23,1270.0,Actual
1984-01-24,1260.0,Actual
1984-01-25,1260.0,Actual
1984-01-26,1260.0,Actual
1984-01-27,1260.0,Actual
1984-01-30,1265.0,Actual
1984-01-31,1270.0,Actual
1984-02-01,1270.0,Actual
1984-02-02,1275.0,Actual
1984-02-03,1270.0,Actual
1984-02-06,1270.0,Actual
1984-02-07,1260.0,Actual
1984-02-08,1255.0,Actual
1984-02-09,1250.0,Actual
1984-02-10,1250.0,Actual
1984-02-13,1245.0,Actual
1984-02-14,1240.0,Actual
1984-02-15,1240.0,Actual
1984-02-16,1240.0,Actual
1984-02-17,1240.0,Actual
1984-02-21,1240.0,Actual
1984-02-22,1240.0,Actual
1984-02-23,1235.0,Actual
1984-02-24,1225.0,Actual
1984-02-27,1220.0,Actual
1984-02-28,1220.0,Actual
1984-02-29,1220.0,Actual
1984-03-01,1220.0,Actual
1984-03-02,1235.0,Actual
1984-03-05,1245.0,Actual
1984-03-06,1250.0,Actual
1984-03-07,1250.0,Actual
1984-03-08,1250.0,Actual
1984-03-09,1250.0,Actual
1984-03-12,1250.0,Actual
1984-03-13,1255.0,Actual
1984-03-14,1250.0,Actual
1984-03-15,1250.0,Actual
1984-03-16,1250.0,Actual
1984-03-19,1250.0,Actual
1984-03-20,1250.0,Actual
1984-03-21,1260.0,Actual
1984-03-22,1265.0,Actual
1984-03-23,1275.0,Actual
1984-03-26,1290.0,Actual
1984-03-27,1290.0,Actual
1984-03-28,1300.0,Actual
1984-03-29,1310.0,Actual
1984-03-30,1325.0,Actual
1984-04-02,1345.0,Actual
1984-04-03,1345.0,Actual
1984-04-04,1345.0,Actual
1984-04-05,1345.0,Actual
1984-04-06,1345.0,Actual
1984-04-09,1345.0,Actual
1984-04-10,1340.0,Actual
1984-04-11,1320.0,Actual
1984-04-12,1310.0,Actual
1984-04-13,1310.0,Actual
1984-04-16,1295.0,Actual
1984-04-17,1290.0,Actual
1984-04-18,1290.0,Actual
1984-04-19,1290.0,Actual
1984-04-23,1280.0,Actual
1984-04-24,1280.0,Actual
1984-04-25,1285.0,Actual
1984-04-26,1285.0,Actual
1984-04-27,1285.0,Actual
1984-04-30,1285.0,Actual
1984-05-01,1285.0,Actual
1984-05-02,1285.0,Actual
1984-05-03,1280.0,Actual
1984-05-04,1280.0,Actual
1984-05-07,1280.0,Actual
1984-05-08,1280.0,Actual
1984-05-09,1275.0,Actual
1984-05-10,1275.0,Actual
1984-05-11,1260.0,Actual
1984-05-14,1260.0,Actual
1984-05-15,1260.0,Actual
1984-05-16,1260.0,Actual
1984-05-17,1260.0,Actual
1984-05-18,1260.0,Actual
1984-05-21,1250.0,Actual
1984-05-22,1250.0,Actual
1984-05-23,1235.0,Actual
1984-05-24,1235.0,Actual
1984-05-25,1235.0,Actual
1984-05-29,1235.0,Actual
1984-05-30,1240.0,Actual
1984-05-31,1240.0,Actual
1984-06-01,1240.0,Actual
1984-06-04,1245.0,Actual
1984-06-05,1245.0,Actual
1984-06-06,1245.0,Actual
1984-06-07,1245.0,Actual
1984-06-08,1245.0,Actual
1984-06-11,1245.0,Actual
1984-06-12,1245.0,Actual
1984-06-13,1245.0,Actual
1984-06-14,1245.0,Actual
1984-06-15,1245.0,Actual
1984-06-18,1240.0,Actual
1984-06-19,1235.0,Actual
1984-06-20,1230.0,Actual
1984-06-21,1235.0,Actual
1984-06-22,1250.0,Actual
1984-06-25,1255.0,Actual
1984-06-26,1260.0,Actual
1984-06-27,1285.0,Actual
1984-06-28,1285.0,Actual
1984-06-29,1285.0,Actual
1984-07-02,1285.0,Actual
1984-07-03,1285.0,Actual
1984-07-05,1285.0,Actual
1984-07-06,1285.0,Actual
1984-07-09,1285.0,Actual
1984-07-10,1290.0,Actual
1984-07-11,1290.0,Actual
1984-07-12,1290.0,Actual
1984-07-13,1290.0,Actual
1984-07-16,1290.0,Actual
1984-07-17,1290.0,Actual
1984-07-18,1290.0,Actual
1984-07-19,1290.0,Actual
1984-07-20,1290.0,Actual
1984-07-23,1290.0,Actual
1984-07-24,1290.0,Actual
1984-07-25,1290.0,Actual
1984-07-26,1290.0,Actual
1984-07-27,1290.0,Actual
1984-07-30,1290.0,Actual
1984-07-31,1290.0,Actual
1984-08-01,1290.0,Actual
1984-08-02,1295.0,Actual
1984-08-03,1295.0,Actual
1984-08-06,1295.0,Actual
1984-08-07,1295.0,Actual
1984-08-08,1295.0,Actual
1984-08-09,1295.0,Actual
1984-08-10,1300.0,Actual
1984-08-13,1300.0,Actual
1984-08-14,1300.0,Actual
1984-08-15,1300.0,Actual
1984-08-16,1305.0,Actual
1984-08-17,1305.0,Actual
1984-08-20,1305.0,Actual
1984-08-21,1305.0,Actual
1984-08-22,1305.0,Actual
1984-08-23,1305.0,Actual
1984-08-24,1305.0,Actual
1984-08-27,1300.0,Actual
1984-08-28,1300.0,Actual
1984-08-29,1300.0,Actual
1984-08-30,1300.0,Actual
1984-08-31,1300.0,Actual
1984-09-04,1300.0,Actual
1984-09-05,1300.0,Actual
1984-09-06,1300.0,Actual
1984-09-07,1300.0,Actual
1984-09-10,1300.0,Actual
1984-09-11,1300.0,Actual
1984-09-12,1300.0,Actual
1984-09-13,1300.0,Actual
1984-09-14,1300.0,Actual
1984-09-17,1300.0,Actual
1984-09-18,1300.0,Actual
1984-09-19,1300.0,Actual
1984-09-20,1300.0,Actual
1984-09-21,1300.0,Actual
1984-09-24,1300.0,Actual
1984-09-25,1300.0,Actual
1984-09-26,1300.0,Actual
1984-09-27,1300.0,Actual
1984-09-28,1300.0,Actual
1984-10-01,1300.0,Actual
1984-10-02,1300.0,Actual
1984-10-03,1300.0,Actual
1984-10-04,1300.0,Actual
1984-10-05,1300.0,Actual
1984-10-08,1295.0,Actual
1984-10-09,1295.0,Actual
1984-10-10,1295.0,Actual
1984-10-11,1300.0,Actual
1984-10-12,1300.0,Actual
1984-10-15,1300.0,Actual
1984-10-16,1300.0,Actual
1984-10-17,1290.0,Actual
1984-10-18,1280.0,Actual
1984-10-19,1280.0,Actual
1984-10-22,1280.0,Actual
1984-10-23,1275.0,Actual
1984-10-24,1275.0,Actual
1984-10-25,1275.0,Actual
1984-10-26,1265.0,Actual
1984-10-29,1265.0,Actual
1984-10-30,1265.0,Actual
1984-10-31,1265.0,Actual
1984-11-01,1265.0,Actual
1984-11-02,1265.0,Actual
1984-11-05,1265.0,Actual
1984-11-06,1265.0,Actual
1984-11-07,1265.0,Actual
1984-11-08,1265.0,Actual
1984-11-09,1270.0,Actual
1984-11-12,1270.0,Actual
1984-11-13,1270.0,Actual
1984-11-14,1270.0,Actual
1984-11-15,1275.0,Actual
1984-11-16,1275.0,Actual
1984-11-19,1275.0,Actual
1984-11-20,1275.0,Actual
1984-11-21,1285.0,Actual
1984-11-23,1295.0,Actual
1984-11-26,1295.0,Actual
1984-11-27,1300.0,Actual
1984-11-28,1300.0,Actual
1984-11-29,1305.0,Actual
1984-11-30,1305.0,Actual
1984-12-03,1305.0,Actual
1984-12-04,1305.0,Actual
1984-12-05,1305.0,Actual
1984-12-06,1310.0,Actual
1984-12-07,1320.0,Actual
1984-12-10,1330.0,Actual
1984-12-11,1340.0,Actual
1984-12-12,1340.0,Actual
1984-12-13,1345.0,Actual
1984-12-14,1345.0,Actual
1984-12-17,1370.0,Actual
1984-12-18,1395.0,Actual
1984-12-19,1400.0,Actual
1984-12-20,1430.0,Actual
1984-12-21,1435.0,Actual
1984-12-24,1440.0,Actual
1984-12-26,1460.0,Actual
1984-12-27,1470.0,Actual
1984-12-28,1480.0,Actual
1984-12-31,1480.0,Actual
1985-01-02,1485.0,Actual
1985-01-03,1485.0,Actual
1985-01-04,1490.0,Actual
1985-01-07,1490.0,Actual
1985-01-08,1490.0,Actual
1985-01-09,1490.0,Actual
1985-01-10,1490.0,Actual
1985-01-11,1490.0,Actual
1985-01-14,1490.0,Actual
1985-01-15,1490.0,Actual
1985-01-16,1490.0,Actual
1985-01-17,1490.0,Actual
1985-01-18,1490.0,Actual
1985-01-21,1490.0,Actual
1985-01-22,1495.0,Actual
1985-01-23,1495.0,Actual
1985-01-24,1490.0,Actual
1985-01-25,1480.0,Actual
1985-01-28,1480.0,Actual
1985-01-29,1480.0,Actual
1985-01-30,1480.0,Actual
1985-01-31,1475.0,Actual
1985-02-01,1490.0,Actual
1985-02-04,1650.0,Actual
1985-02-05,1700.0,Actual
1985-02-06,1735.0,Actual
1985-02-07,1770.0,Actual
1985-02-08,1850.0,Actual
1985-02-11,1800.0,Actual
1985-02-12,1820.0,Actual
1985-02-13,1820.0,Actual
1985-02-14,1815.0,Actual
1985-02-15,1825.0,Actual
1985-02-19,1830.0,Actual
1985-02-20,1825.0,Actual
1985-02-21,1820.0,Actual
1985-02-22,1820.0,Actual
1985-02-25,1785.0,Actual
1985-02-26,1775.0,Actual
1985-02-27,1760.0,Actual
1985-02-28,1730.0,Actual
1985-03-01,1730.0,Actual
1985-03-04,1730.0,Actual
1985-03-05,1760.0,Actual
1985-03-06,1760.0,Actual
1985-03-07,1770.0,Actual
1985-03-08,1790.0,Actual
1985-03-11,1815.0,Actual
1985-03-12,1835.0,Actual
1985-03-13,1845.0,Actual
1985-03-14,1850.0,Actual
1985-03-15,1855.0,Actual
1985-03-18,1850.0,Actual
1985-03-19,1850.0,Actual
1985-03-20,1835.0,Actual
1985-03-21,1830.0,Actual
1985-03-22,1825.0,Actual
1985-03-25,1835.0,Actual
1985-03-26,1845.0,Actual
1985-03-27,1830.0,Actual
1985-03-28,1845.0,Actual
1985-03-29,1830.0,Actual
1985-04-01,1845.0,Actual
1985-04-02,1810.0,Actual
1985-04-03,1835.0,Actual
1985-04-04,1855.0,Actual
1985-04-08,1855.0,Actual
1985-04-09,1830.0,Actual
1985-04-10,1860.0,Actual
1985-04-11,1865.0,Actual
1985-04-12,1860.0,Actual
1985-04-15,1860.0,Actual
1985-04-16,1840.0,Actual
1985-04-17,1865.0,Actual
1985-04-18,1860.0,Actual
1985-04-19,1850.0,Actual
1985-04-22,1860.0,Actual
1985-04-23,1865.0,Actual
1985-04-24,1865.0,Actual
1985-04-25,1880.0,Actual
1985-04-26,1860.0,Actual
1985-04-29,1865.0,Actual
1985-04-30,1900.0,Actual
1985-05-01,1900.0,Actual
1985-05-02,1900.0,Actual
1985-05-03,1905.0,Actual
1985-05-06,1885.0,Actual
1985-05-07,1915.0,Actual
1985-05-08,1900.0,Actual
1985-05-09,1915.0,Actual
1985-05-10,1990.0,Actual
1985-05-13,1948.0,Actual
1985-05-14,1948.0,Actual
1985-05-15,2145.0,Actual
1985-05-16,2150.0,Actual
1985-05-17,2195.0,Actual
1985-05-20,2175.0,Actual
1985-05-21,2175.0,Actual
1985-05-22,2173.0,Actual
1985-05-23,2195.0,Actual
1985-05-24,2195.0,Actual
1985-05-28,2195.0,Actual
1985-05-29,2235.0,Actual
1985-05-30,2205.0,Actual
1985-05-31,2235.0,Actual
1985-06-03,2205.0,Actual
1985-06-04,2235.0,Actual
1985-06-05,2200.0,Actual
1985-06-06,2230.0,Actual
1985-06-07,2235.0,Actual
1985-06-10,2230.0,Actual
1985-06-11,2130.0,Actual
1985-06-12,2120.0,Actual
1985-06-13,2075.0,Actual
1985-06-14,2065.0,Actual
1985-06-17,2105.0,Actual
1985-06-18,2110.0,Actual
1985-06-19,2120.0,Actual
1985-06-20,2117.0,Actual
1985-06-21,2093.0,Actual
1985-06-24,2088.0,Actual
1985-06-25,2120.0,Actual
1985-06-26,2115.0,Actual
1985-06-27,2110.0,Actual
1985-06-28,2110.0,Actual
1985-07-01,2023.0,Actual
1985-07-02,2070.0,Actual
1985-07-03,2070.0,Actual
1985-07-05,2090.0,Actual
1985-07-08,2075.0,Actual
1985-07-09,2050.0,Actual
1985-07-10,2040.0,Actual
1985-07-11,2040.0,Actual
1985-07-12,1973.0,Actual
1985-07-15,2050.0,Actual
1985-07-16,2050.0,Actual
1985-07-17,2015.0,Actual
1985-07-18,2050.0,Actual
1985-07-19,2040.0,Actual
1985-07-22,2025.0,Actual
1985-07-23,2050.0,Actual
1985-07-24,2060.0,Actual
1985-07-25,2060.0,Actual
1985-07-26,2060.0,Actual
1985-07-29,2050.0,Actual
1985-07-30,2050.0,Actual
1985-07-31,2030.0,Actual
1985-08-01,2065.0,Actual
1985-08-02,2065.0,Actual
1985-08-05,2060.0,Actual
1985-08-06,2015.0,Actual
1985-08-07,2035.0,Actual
1985-08-08,2035.0,Actual
1985-08-09,2030.0,Actual
1985-08-12,2040.0,Actual
1985-08-13,2040.0,Actual
1985-08-14,2050.0,Actual
1985-08-15,2120.0,Actual
1985-08-16,2120.0,Actual
1985-08-19,2125.0,Actual
1985-08-20,2175.0,Actual
1985-08-21,2150.0,Actual
1985-08-22,2170.0,Actual
1985-08-23,2190.0,Actual
1985-08-26,2195.0,Actual
1985-08-27,2195.0,Actual
1985-08-28,2195.0,Actual
1985-08-29,2190.0,Actual
1985-08-30,2190.0,Actual
1985-09-03,2212.0,Actual
1985-09-04,2320.0,Actual
1985-09-05,2335.0,Actual
1985-09-06,2410.0,Actual
1985-09-09,2430.0,Actual
1985-09-10,2475.0,Actual
1985-09-11,2570.0,Actual
1985-09-12,2630.0,Actual
1985-09-13,2670.0,Actual
1985-09-16,2580.0,Actual
1985-09-17,2625.0,Actual
1985-09-18,2620.0,Actual
1985-09-19,2580.0,Actual
1985-09-20,2485.0,Actual
1985-09-23,2475.0,Actual
1985-09-24,2525.0,Actual
1985-09-25,2550.0,Actual
1985-09-26,2525.0,Actual
1985-09-30,2580.0,Actual
1985-10-01,2620.0,Actual
1985-10-02,2630.0,Actual
1985-10-03,2630.0,Actual
1985-10-04,2600.0,Actual
1985-10-07,2600.0,Actual
1985-10-08,2630.0,Actual
1985-10-09,2615.0,Actual
1985-10-10,2630.0,Actual
1985-10-11,2630.0,Actual
1985-10-14,2600.0,Actual
1985-10-15,2630.0,Actual
1985-10-16,2630.0,Actual
1985-10-17,2625.0,Actual
1985-10-18,2600.0,Actual
1985-10-21,2630.0,Actual
1985-10-22,2630.0,Actual
1985-10-23,2600.0,Actual
1985-10-24,2625.0,Actual
1985-10-25,2600.0,Actual
1985-10-28,2630.0,Actual
1985-10-29,2610.0,Actual
1985-10-30,2600.0,Actual
1985-10-31,2620.0,Actual
1985-11-01,2585.0,Actual
1985-11-04,2625.0,Actual
1985-11-05,2625.0,Actual
1985-11-06,2600.0,Actual
1985-11-07,2480.0,Actual
1985-11-08,2525.0,Actual
1985-11-11,2510.0,Actual
1985-11-12,2510.0,Actual
1985-11-13,2500.0,Actual
1985-11-14,2480.0,Actual
1985-11-15,2470.0,Actual
1985-11-18,2450.0,Actual
1985-11-19,2450.0,Actual
1985-11-20,2430.0,Actual
1985-11-21,2470.0,Actual
1985-11-22,2470.0,Actual
1985-11-25,2470.0,Actual
1985-11-26,2430.0,Actual
1985-11-27,2435.0,Actual
1985-11-29,2450.0,Actual
1985-12-02,2410.0,Actual
1985-12-03,2400.0,Actual
1985-12-04,2375.0,Actual
1985-12-05,2380.0,Actual
1985-12-06,2350.0,Actual
1985-12-09,2300.0,Actual
1985-12-10,2280.0,Actual
1985-12-11,2250.0,Actual
1985-12-12,2275.0,Actual
1985-12-13,2265.0,Actual
1985-12-16,2250.0,Actual
1985-12-17,2260.0,Actual
1985-12-18,2255.0,Actual
1985-12-19,2310.0,Actual
1985-12-20,2315.0,Actual
1985-12-23,2370.0,Actual
1985-12-24,2430.0,Actual
1985-12-26,2470.0,Actual
1985-12-27,2440.0,Actual
1985-12-30,2460.0,Actual
1985-12-31,2480.0,Actual
1986-01-02,2440.0,Actual
1986-01-03,2435.0,Actual
1986-01-06,2470.0,Actual
1986-01-07,2475.0,Actual
1986-01-08,2550.0,Actual
1986-01-09,2540.0,Actual
1986-01-10,2700.0,Actual
1986-01-13,2670.0,Actual
1986-01-14,2710.0,Actual
1986-01-15,2700.0,Actual
1986-01-16,2760.0,Actual
1986-01-17,2800.0,Actual
1986-01-20,2890.0,Actual
1986-01-21,3010.0,Actual
1986-01-22,2965.0,Actual
1986-01-23,2990.0,Actual
1986-01-24,3030.0,Actual
1986-01-27,3120.0,Actual
1986-01-28,3170.0,Actual
1986-01-29,3210.0,Actual
1986-01-30,3200.0,Actual
1986-01-31,3110.0,Actual
1986-02-03,3160.0,Actual
1986-02-04,3075.0,Actual
1986-02-05,2980.0,Actual
1986-02-06,3030.0,Actual
1986-02-07,3070.0,Actual
1986-02-10,3010.0,Actual
1986-02-11,3080.0,Actual
1986-02-12,3080.0,Actual
1986-02-13,3120.0,Actual
1986-02-14,3075.0,Actual
1986-02-18,3140.0,Actual
1986-02-19,3030.0,Actual
1986-02-20,2965.0,Actual
1986-02-21,2850.0,Actual
1986-02-24,2800.0,Actual
1986-02-25,2950.0,Actual
1986-02-26,2940.0,Actual
1986-02-27,2840.0,Actual
1986-02-28,2800.0,Actual
1986-03-03,2810.0,Actual
1986-03-04,2810.0,Actual
1986-03-05,2880.0,Actual
1986-03-06,2895.0,Actual
1986-03-07,2945.0,Actual
1986-03-10,2965.0,Actual
1986-03-11,2955.0,Actual
1986-03-12,2935.0,Actual
1986-03-13,2970.0,Actual
1986-03-14,2940.0,Actual
1986-03-17,2970.0,Actual
1986-03-18,2910.0,Actual
1986-03-19,2880.0,Actual
1986-03-20,2850.0,Actual
1986-03-21,2825.0,Actual
1986-03-24,2820.0,Actual
1986-03-25,2825.0,Actual
1986-03-26,2835.0,Actual
1986-03-27,2810.0,Actual
1986-03-31,2810.0,Actual
1986-04-01,2800.0,Actual
1986-04-02,2780.0,Actual
1986-04-03,2740.0,Actual
1986-04-04,2660.0,Actual
1986-04-07,2700.0,Actual
1986-04-08,2695.0,Actual
1986-04-09,2700.0,Actual
1986-04-10,2790.0,Actual
1986-04-11,2820.0,Actual
1986-04-14,2825.0,Actual
1986-04-15,2860.0,Actual
1986-04-16,2810.0,Actual
1986-04-17,2860.0,Actual
1986-04-18,2800.0,Actual
1986-04-21,2825.0,Actual
1986-04-22,2790.0,Actual
1986-04-23,2765.0,Actual
1986-04-24,2700.0,Actual
1986-04-25,2690.0,Actual
1986-04-28,2700.0,Actual
1986-04-29,2740.0,Actual
1986-04-30,2750.0,Actual
1986-05-01,2820.0,Actual
1986-05-02,2760.0,Actual
1986-05-05,2820.0,Actual
1986-05-06,2770.0,Actual
1986-05-07,2770.0,Actual
1986-05-08,2825.0,Actual
1986-05-09,2850.0,Actual
1986-05-12,2850.0,Actual
1986-05-13,2910.0,Actual
1986-05-14,2910.0,Actual
1986-05-15,2985.0,Actual
1986-05-16,2975.0,Actual
1986-05-19,3005.0,Actual
1986-05-20,3035.0,Actual
1986-05-21,3010.0,Actual
1986-05-22,2950.0,Actual
1986-05-23,2820.0,Actual
1986-05-27,2860.0,Actual
1986-05-28,2850.0,Actual
1986-05-29,2800.0,Actual
1986-05-30,2800.0,Actual
1986-06-02,2770.0,Actual
1986-06-03,2740.0,Actual
1986-06-04,2725.0,Actual
1986-06-05,2775.0,Actual
1986-06-06,2800.0,Actual
1986-06-09,2810.0,Actual
1986-06-10,2845.0,Actual
1986-06-11,2850.0,Actual
1986-06-12,2835.0,Actual
1986-06-13,2875.0,Actual
1986-06-16,2870.0,Actual
1986-06-17,2860.0,Actual
1986-06-18,2825.0,Actual
1986-06-19,2860.0,Actual
1986-06-20,2780.0,Actual
1986-06-23,2790.0,Actual
1986-06-24,2780.0,Actual
1986-06-25,2785.0,Actual
1986-06-26,2850.0,Actual
1986-06-27,2865.0,Actual
1986-06-30,2950.0,Actual
1986-07-01,2980.0,Actual
1986-07-02,3050.0,Actual
1986-07-03,3030.0,Actual
1986-07-07,3025.0,Actual
1986-07-08,2990.0,Actual
1986-07-09,2990.0,Actual
1986-07-10,2995.0,Actual
1986-07-11,2990.0,Actual
1986-07-14,3000.0,Actual
1986-07-15,2940.0,Actual
1986-07-16,2950.0,Actual
1986-07-17,2925.0,Actual
1986-07-18,2900.0,Actual
1986-07-21,2950.0,Actual
1986-07-22,2900.0,Actual
1986-07-23,2870.0,Actual
1986-07-24,2920.0,Actual
1986-07-25,2870.0,Actual
1986-07-28,2860.0,Actual
1986-07-29,2840.0,Actual
1986-07-30,2725.0,Actual
1986-07-31,2675.0,Actual
1986-08-01,2675.0,Actual
1986-08-04,2625.0,Actual
1986-08-05,2675.0,Actual
1986-08-06,2675.0,Actual
1986-08-07,2665.0,Actual
1986-08-08,2675.0,Actual
1986-08-11,2625.0,Actual
1986-08-12,2660.0,Actual
1986-08-13,2670.0,Actual
1986-08-14,2625.0,Actual
1986-08-15,2625.0,Actual
1986-08-18,2625.0,Actual
1986-08-19,2650.0,Actual
1986-08-20,2670.0,Actual
1986-08-21,2625.0,Actual
1986-08-22,2670.0,Actual
1986-08-25,2670.0,Actual
1986-08-26,2670.0,Actual
1986-08-27,2650.0,Actual
1986-08-28,2670.0,Actual
1986-08-29,2680.0,Actual
1986-09-02,2690.0,Actual
1986-09-03,2705.0,Actual
1986-09-04,2715.0,Actual
1986-09-05,2760.0,Actual
1986-09-08,2810.0,Actual
1986-09-09,2810.0,Actual
1986-09-10,2840.0,Actual
1986-09-11,2760.0,Actual
1986-09-12,2780.0,Actual
1986-09-15,2810.0,Actual
1986-09-16,2810.0,Actual
1986-09-17,2790.0,Actual
1986-09-18,2840.0,Actual
1986-09-19,2875.0,Actual
1986-09-22,2880.0,Actual
1986-09-23,2900.0,Actual
1986-09-24,2910.0,Actual
1986-09-25,2925.0,Actual
1986-09-26,2925.0,Actual
1986-09-29,2910.0,Actual
1986-09-30,2890.0,Actual
1986-10-01,2890.0,Actual
1986-10-02,2895.0,Actual
1986-10-03,2880.0,Actual
1986-10-06,2844.0,Actual
1986-10-07,2840.0,Actual
1986-10-08,2810.0,Actual
1986-10-09,2800.0,Actual
1986-10-10,2800.0,Actual
1986-10-13,2790.0,Actual
1986-10-14,2765.0,Actual
1986-10-15,2740.0,Actual
1986-10-16,2740.0,Actual
1986-10-17,2740.0,Actual
1986-10-20,2770.0,Actual
1986-10-21,2820.0,Actual
1986-10-22,2830.0,Actual
1986-10-23,2810.0,Actual
1986-10-24,2790.0,Actual
1986-10-27,2810.0,Actual
1986-10-28,2790.0,Actual
1986-10-29,2790.0,Actual
1986-10-30,2730.0,Actual
1986-10-31,2725.0,Actual
1986-11-03,2715.0,Actual
1986-11-04,2765.0,Actual
1986-11-05,2765.0,Actual
1986-11-06,2780.0,Actual
1986-11-07,2730.0,Actual
1986-11-10,2730.0,Actual
1986-11-11,2735.0,Actual
1986-11-12,2780.0,Actual
1986-11-13,2750.0,Actual
1986-11-14,2765.0,Actual
1986-11-17,2820.0,Actual
1986-11-18,2915.0,Actual
1986-11-19,2970.0,Actual
1986-11-20,2990.0,Actual
1986-11-21,3010.0,Actual
1986-11-24,2990.0,Actual
1986-11-25,2970.0,Actual
1986-11-26,2990.0,Actual
1986-11-28,3020.0,Actual
1986-12-01,3050.0,Actual
1986-12-02,3095.0,Actual
1986-12-03,3060.0,Actual
1986-12-04,3085.0,Actual
1986-12-05,3040.0,Actual
1986-12-08,3025.0,Actual
1986-12-09,3100.0,Actual
1986-12-10,3100.0,Actual
1986-12-11,3010.0,Actual
1986-12-12,3050.0,Actual
1986-12-15,3105.0,Actual
1986-12-16,3090.0,Actual
1986-12-17,3100.0,Actual
1986-12-18,3100.0,Actual
1986-12-19,3100.0,Actual
1986-12-22,3130.0,Actual
1986-12-23,3130.0,Actual
1986-12-24,3110.0,Actual
1986-12-26,3140.0,Actual
1986-12-29,3135.0,Actual
1986-12-30,3095.0,Actual
1986-12-31,3100.0,Actual
1987-01-02,3125.0,Actual
1987-01-05,3130.0,Actual
1987-01-06,3315.0,Actual
1987-01-07,3430.0,Actual
1987-01-08,3420.0,Actual
1987-01-09,3330.0,Actual
1987-01-12,3350.0,Actual
1987-01-13,3340.0,Actual
1987-01-14,3350.0,Actual
1987-01-15,3360.0,Actual
1987-01-16,3380.0,Actual
1987-01-19,3365.0,Actual
1987-01-20,3340.0,Actual
1987-01-21,3420.0,Actual
1987-01-22,3470.0,Actual
1987-01-23,3485.0,Actual
1987-01-26,3535.0,Actual
1987-01-27,3595.0,Actual
1987-01-28,3630.0,Actual
1987-01-29,3630.0,Actual
1987-01-30,3490.0,Actual
1987-02-02,3510.0,Actual
1987-02-03,3495.0,Actual
1987-02-04,3520.0,Actual
1987-02-05,3510.0,Actual
1987-02-06,3530.0,Actual
1987-02-09,3585.0,Actual
1987-02-10,3545.0,Actual
1987-02-11,3550.0,Actual
1987-02-12,3455.0,Actual
1987-02-13,3450.0,Actual
1987-02-17,3520.0,Actual
1987-02-18,3490.0,Actual
1987-02-19,3450.0,Actual
1987-02-20,3420.0,Actual
1987-02-23,3470.0,Actual
1987-02-24,3490.0,Actual
1987-02-25,3520.0,Actual
1987-02-26,3515.0,Actual
1987-02-27,3490.0,Actual
1987-03-02,3455.0,Actual
1987-03-03,3390.0,Actual
1987-03-04,3390.0,Actual
1987-03-05,3440.0,Actual
1987-03-06,3470.0,Actual
1987-03-09,3470.0,Actual
1987-03-10,3440.0,Actual
1987-03-11,3440.0,Actual
1987-03-12,3430.0,Actual
1987-03-13,3350.0,Actual
1987-03-16,3350.0,Actual
1987-03-17,3390.0,Actual
1987-03-18,3380.0,Actual
1987-03-19,3350.0,Actual
1987-03-20,3420.0,Actual
1987-03-23,3440.0,Actual
1987-03-24,3440.0,Actual
1987-03-25,3470.0,Actual
1987-03-26,3460.0,Actual
1987-03-27,3465.0,Actual
1987-03-30,3510.0,Actual
1987-03-31,3470.0,Actual
1987-04-01,3510.0,Actual
1987-04-02,3500.0,Actual
1987-04-03,3450.0,Actual
1987-04-06,3470.0,Actual
1987-04-07,3415.0,Actual
1987-04-08,3430.0,Actual
1987-04-09,3420.0,Actual
1987-04-10,3460.0,Actual
1987-04-13,3450.0,Actual
1987-04-14,3370.0,Actual
1987-04-15,3410.0,Actual
1987-04-16,3425.0,Actual
1987-04-20,3380.0,Actual
1987-04-21,3420.0,Actual
1987-04-22,3400.0,Actual
1987-04-23,3400.0,Actual
1987-04-24,3390.0,Actual
1987-04-27,3400.0,Actual
1987-04-28,3400.0,Actual
1987-04-29,3400.0,Actual
